flight_number,flight_date,flight_id,status,airline_code,airline_name,route,origin,destination,leg_status,leg_status_name,departure_airport_code,departure_airport_name,departure_city_code,departure_city_name,departure_country_code,departure_country_name,departure_latitude,departure_longitude,scheduled_departure_time,latest_departure_time,arrival_airport_code,arrival_airport_name,arrival_city_code,arrival_city_name,arrival_country_code,arrival_country_name,arrival_latitude,arrival_longitude,scheduled_arrival_time,latest_arrival_time,estimated_arrival_time,scheduled_duration,completion_percentage,aircraft_type_code,aircraft_type_name,aircraft_owner
5138,2025-12-31,20251231+DL+5138,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->CAE,ATL,CAE,CANCELLED,Cancelled,SYR,HANCOCK INTERNATIONAL AIRPORT,SYR,SYRACUSE,US,UNITED STATES,43.1106,-76.1025,2025-12-31T17:23:00.000-05:00,2025-12-31T17:23:00.000-05:00,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-31T19:15:00.000-05:00,2025-12-31T19:15:00.000-05:00,2025-12-31T19:15:00.000-05:00,PT1H52M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
5138,2025-12-31,20251231+DL+5138,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->CAE,ATL,CAE,SCHEDULED,Scheduled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-30T22:55:00.000-05:00,2025-12-30T22:55:00.000-05:00,CAE,COLUMBIA METROPOLITAN AIRPORT,CAE,COLUMBIA,US,UNITED STATES,33.9364,-81.1158,2025-12-30T23:58:00.000-05:00,2025-12-30T23:58:00.000-05:00,2025-12-30T23:58:00.000-05:00,PT1H3M,0,CR7,CANADAIR REGIONAL JET 700 AND CHALLENGER 870,ENDEAVOR AIR
5293,2025-12-31,20251231+DL+5293,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->JAN->ATL,ATL,ATL,CANCELLED,Cancelled,JFK,JOHN F. KENNEDY INTERNATIONAL AIRPORT,NYC,NEW YORK,US,UNITED STATES,40.6386,-73.7769,2025-12-30T19:55:00.000-05:00,2025-12-30T19:55:00.000-05:00,CHS,CHARLESTON INTERNATIONAL AIRFORCE BASE,CHS,CHARLESTON,US,UNITED STATES,32.8992,-80.0389,2025-12-30T22:30:00.000-05:00,2025-12-30T22:30:00.000-05:00,2025-12-30T22:30:00.000-05:00,PT2H35M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
5293,2025-12-31,20251231+DL+5293,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->JAN->ATL,ATL,ATL,SCHEDULED,Scheduled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T16:20:00.000-05:00,2025-12-31T16:20:00.000-05:00,JAN,MEDGAR W. EVERS INTERNATIONAL AIRPORT,JAN,JACKSON,US,UNITED STATES,32.3097,-90.0758,2025-12-31T16:43:00.000-06:00,2025-12-31T16:43:00.000-06:00,2025-12-31T16:43:00.000-06:00,PT1H23M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
5293,2025-12-31,20251231+DL+5293,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->JAN->ATL,ATL,ATL,SCHEDULED,Scheduled,JAN,MEDGAR W. EVERS INTERNATIONAL AIRPORT,JAN,JACKSON,US,UNITED STATES,32.3097,-90.0758,2025-12-31T17:29:00.000-06:00,2025-12-31T17:29:00.000-06:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T19:53:00.000-05:00,2025-12-31T19:53:00.000-05:00,2025-12-31T19:53:00.000-05:00,PT1H24M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
5373,2025-12-31,20251231+DL+5373,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->MOB->ATL,ATL,ATL,CANCELLED,Cancelled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-30T19:55:00.000-05:00,2025-12-30T19:55:00.000-05:00,CHS,CHARLESTON INTERNATIONAL AIRFORCE BASE,CHS,CHARLESTON,US,UNITED STATES,32.8992,-80.0389,2025-12-30T22:01:00.000-05:00,2025-12-30T22:01:00.000-05:00,2025-12-30T22:01:00.000-05:00,PT2H6M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
5373,2025-12-31,20251231+DL+5373,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->MOB->ATL,ATL,ATL,SCHEDULED,Scheduled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T11:00:00.000-05:00,2025-12-31T11:00:00.000-05:00,MOB,MOBILE REGIONAL AIRPORT,MOB,MOBILE,US,UNITED STATES,30.6883,-88.2408,2025-12-31T11:23:00.000-06:00,2025-12-31T11:23:00.000-06:00,2025-12-31T11:23:00.000-06:00,PT1H23M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
5373,2025-12-31,20251231+DL+5373,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->MOB->ATL,ATL,ATL,SCHEDULED,Scheduled,MOB,MOBILE REGIONAL AIRPORT,MOB,MOBILE,US,UNITED STATES,30.6883,-88.2408,2025-12-31T12:13:00.000-06:00,2025-12-31T12:13:00.000-06:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T14:35:00.000-05:00,2025-12-31T14:35:00.000-05:00,2025-12-31T14:35:00.000-05:00,PT1H22M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
1075,2025-12-31,20251231+DL+1075,SCHEDULED,DL,DELTA AIR LINES INC.,RDU->BOS,RDU,BOS,CANCELLED,Cancelled,MSP,MINNEAPOLIS INTERNATIONAL AIRPORT,MSP,MINNEAPOLIS/ST PAUL,US,UNITED STATES,44.8861,-93.2178,2025-12-30T18:59:00.000-06:00,2025-12-30T18:59:00.000-06:00,MSO,JOHNSON-BELL FIELD INTERNATIONAL,MSO,MISSOULA,US,UNITED STATES,46.9156,-114.0875,2025-12-30T21:08:00.000-07:00,2025-12-30T21:08:00.000-07:00,2025-12-30T21:08:00.000-07:00,PT3H9M,0,319,AIRBUS A319,DELTA AIR LINES INC.
1075,2025-12-31,20251231+DL+1075,SCHEDULED,DL,DELTA AIR LINES INC.,RDU->BOS,RDU,BOS,CANCELLED,Cancelled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T10:05:00.000-05:00,2025-12-31T10:05:00.000-05:00,GNV,GAINESVILLE REGIONAL AIRPORT,GNV,GAINESVILLE,US,UNITED STATES,29.6897,-82.2758,2025-12-31T11:21:00.000-05:00,2025-12-31T11:21:00.000-05:00,2025-12-31T11:21:00.000-05:00,PT1H16M,0,717,BOEING 717-200,DELTA AIR LINES INC.
1075,2025-12-31,20251231+DL+1075,SCHEDULED,DL,DELTA AIR LINES INC.,RDU->BOS,RDU,BOS,CANCELLED,Cancelled,GNV,GAINESVILLE REGIONAL AIRPORT,GNV,GAINESVILLE,US,UNITED STATES,29.6897,-82.2758,2025-12-31T12:16:00.000-05:00,2025-12-31T12:16:00.000-05:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T13:33:00.000-05:00,2025-12-31T13:33:00.000-05:00,2025-12-31T13:33:00.000-05:00,PT1H17M,0,717,BOEING 717-200,DELTA AIR LINES INC.
1075,2025-12-31,20251231+DL+1075,SCHEDULED,DL,DELTA AIR LINES INC.,RDU->BOS,RDU,BOS,SCHEDULED,Scheduled,RDU,RALEIGH/DURHAM INTERNATIONAL AIRPORT,RDU,RALEIGH/DURHAM,US,UNITED STATES,35.8753,-78.7819,2025-12-31T17:00:00.000-05:00,2025-12-31T17:00:00.000-05:00,BOS,EDWARD L. LOGAN INTERNATIONAL AIRPORT,BOS,BOSTON,US,UNITED STATES,42.365,-71.0053,2025-12-31T19:16:00.000-05:00,2025-12-31T19:16:00.000-05:00,2025-12-31T19:16:00.000-05:00,PT2H16M,0,223,AIRBUS A220-300 PASSENGER,DELTA AIR LINES INC.
1098,2025-12-31,20251231+DL+1098,SCHEDULED,DL,DELTA AIR LINES INC.,BOS->MSP,BOS,MSP,CANCELLED,Cancelled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-30T19:59:00.000-05:00,2025-12-30T19:59:00.000-05:00,BDL,BRADLEY INTERNATIONAL AIRPORT,HFD,HARTFORD,US,UNITED STATES,41.9386,-72.6833,2025-12-30T22:20:00.000-05:00,2025-12-30T22:20:00.000-05:00,2025-12-30T22:20:00.000-05:00,PT2H21M,0,321,AIRBUS A321,DELTA AIR LINES INC.
1098,2025-12-31,20251231+DL+1098,SCHEDULED,DL,DELTA AIR LINES INC.,BOS->MSP,BOS,MSP,SCHEDULED,Scheduled,BOS,EDWARD L. LOGAN INTERNATIONAL AIRPORT,BOS,BOSTON,US,UNITED STATES,42.365,-71.0053,2025-12-31T18:15:00.000-05:00,2025-12-31T18:15:00.000-05:00,MSP,MINNEAPOLIS INTERNATIONAL AIRPORT,MSP,MINNEAPOLIS/ST PAUL,US,UNITED STATES,44.8861,-93.2178,2025-12-31T20:45:00.000-06:00,2025-12-31T20:45:00.000-06:00,2025-12-31T20:45:00.000-06:00,PT3H30M,0,321,AIRBUS A321,DELTA AIR LINES INC.
1149,2025-12-31,20251231+DL+1149,SCHEDULED,DL,DELTA AIR LINES INC.,BOS->FLL,BOS,FLL,CANCELLED,Cancelled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T08:10:00.000-05:00,2025-12-31T08:10:00.000-05:00,MEM,MEMPHIS INTERNATIONAL AIRPORT,MEM,MEMPHIS,US,UNITED STATES,35.0497,-89.9789,2025-12-31T08:31:00.000-06:00,2025-12-31T08:31:00.000-06:00,2025-12-31T08:31:00.000-06:00,PT1H21M,0,739,BOEING 737-900 PASSENGER,DELTA AIR LINES INC.
1149,2025-12-31,20251231+DL+1149,SCHEDULED,DL,DELTA AIR LINES INC.,BOS->FLL,BOS,FLL,CANCELLED,Cancelled,MEM,MEMPHIS INTERNATIONAL AIRPORT,MEM,MEMPHIS,US,UNITED STATES,35.0497,-89.9789,2025-12-31T09:10:00.000-06:00,2025-12-31T09:10:00.000-06:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T11:31:00.000-05:00,2025-12-31T11:31:00.000-05:00,2025-12-31T11:31:00.000-05:00,PT1H21M,0,739,BOEING 737-900 PASSENGER,DELTA AIR LINES INC.
1149,2025-12-31,20251231+DL+1149,SCHEDULED,DL,DELTA AIR LINES INC.,BOS->FLL,BOS,FLL,SCHEDULED,Scheduled,BOS,EDWARD L. LOGAN INTERNATIONAL AIRPORT,BOS,BOSTON,US,UNITED STATES,42.365,-71.0053,2025-12-30T19:59:00.000-05:00,2025-12-30T19:59:00.000-05:00,FLL,FORT LAUDERDALE INTERNATIONAL AIRPORT,FLL,FORT LAUDERDALE,US,UNITED STATES,26.0742,-80.1517,2025-12-30T23:31:00.000-05:00,2025-12-30T23:31:00.000-05:00,2025-12-30T23:31:00.000-05:00,PT3H32M,0,738,BOEING 737-800 PASSENGER,DELTA AIR LINES INC.
1296,2025-12-31,20251231+DL+1296,SCHEDULED,DL,DELTA AIR LINES INC.,MSP->PSC,MSP,PSC,CANCELLED,Cancelled,FLL,FORT LAUDERDALE INTERNATIONAL AIRPORT,FLL,FORT LAUDERDALE,US,UNITED STATES,26.0742,-80.1517,2025-12-31T20:35:00.000-05:00,2025-12-31T20:35:00.000-05:00,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-31T23:41:00.000-05:00,2025-12-31T23:41:00.000-05:00,2025-12-31T23:41:00.000-05:00,PT3H6M,0,321,AIRBUS A321,DELTA AIR LINES INC.
1296,2025-12-31,20251231+DL+1296,SCHEDULED,DL,DELTA AIR LINES INC.,MSP->PSC,MSP,PSC,CANCELLED,Cancelled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-31T16:20:00.000-05:00,2025-12-31T16:20:00.000-05:00,FLL,FORT LAUDERDALE INTERNATIONAL AIRPORT,FLL,FORT LAUDERDALE,US,UNITED STATES,26.0742,-80.1517,2025-12-31T19:27:00.000-05:00,2025-12-31T19:27:00.000-05:00,2025-12-31T19:27:00.000-05:00,PT3H7M,0,321,AIRBUS A321,DELTA AIR LINES INC.
1296,2025-12-31,20251231+DL+1296,SCHEDULED,DL,DELTA AIR LINES INC.,MSP->PSC,MSP,PSC,SCHEDULED,Scheduled,MSP,MINNEAPOLIS INTERNATIONAL AIRPORT,MSP,MINNEAPOLIS/ST PAUL,US,UNITED STATES,44.8861,-93.2178,2025-12-30T18:59:00.000-06:00,2025-12-30T18:59:00.000-06:00,PSC,TRI-CITIES AIRPORT,PSC,PASCO,US,UNITED STATES,46.2639,-119.1147,2025-12-30T20:25:00.000-08:00,2025-12-30T20:25:00.000-08:00,2025-12-30T20:25:00.000-08:00,PT3H26M,0,319,AIRBUS A319,DELTA AIR LINES INC.
1544,2025-12-31,20251231+DL+1544,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->EGE->ATL,ATL,ATL,CANCELLED,Cancelled,MSP,MINNEAPOLIS INTERNATIONAL AIRPORT,MSP,MINNEAPOLIS/ST PAUL,US,UNITED STATES,44.8861,-93.2178,2025-12-31T07:00:00.000-06:00,2025-12-31T07:00:00.000-06:00,ORD,O HARE INTERNATIONAL AIRPORT,CHI,CHICAGO,US,UNITED STATES,41.9781,-87.9061,2025-12-31T08:35:00.000-06:00,2025-12-31T08:35:00.000-06:00,2025-12-31T08:35:00.000-06:00,PT1H35M,0,717,BOEING 717-200,DELTA AIR LINES INC.
1544,2025-12-31,20251231+DL+1544,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->EGE->ATL,ATL,ATL,CANCELLED,Cancelled,ORD,O HARE INTERNATIONAL AIRPORT,CHI,CHICAGO,US,UNITED STATES,41.9781,-87.9061,2025-12-31T09:30:00.000-06:00,2025-12-31T09:30:00.000-06:00,MSP,MINNEAPOLIS INTERNATIONAL AIRPORT,MSP,MINNEAPOLIS/ST PAUL,US,UNITED STATES,44.8861,-93.2178,2025-12-31T11:05:00.000-06:00,2025-12-31T11:05:00.000-06:00,2025-12-31T11:05:00.000-06:00,PT1H35M,0,717,BOEING 717-200,DELTA AIR LINES INC.
1544,2025-12-31,20251231+DL+1544,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->EGE->ATL,ATL,ATL,CANCELLED,Cancelled,BOS,EDWARD L. LOGAN INTERNATIONAL AIRPORT,BOS,BOSTON,US,UNITED STATES,42.365,-71.0053,2025-12-30T19:59:00.000-05:00,2025-12-30T19:59:00.000-05:00,FLL,FORT LAUDERDALE INTERNATIONAL AIRPORT,FLL,FORT LAUDERDALE,US,UNITED STATES,26.0742,-80.1517,2025-12-30T23:38:00.000-05:00,2025-12-30T23:38:00.000-05:00,2025-12-30T23:38:00.000-05:00,PT3H39M,0,738,BOEING 737-800 PASSENGER,DELTA AIR LINES INC.
1544,2025-12-31,20251231+DL+1544,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->EGE->ATL,ATL,ATL,SCHEDULED,Scheduled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T11:47:00.000-05:00,2025-12-31T11:47:00.000-05:00,EGE,EAGLE COUNTY REGIONAL AIRPORT,EGE,VAIL/EAGLE,US,UNITED STATES,39.645,-106.9119,2025-12-31T13:20:00.000-07:00,2025-12-31T13:20:00.000-07:00,2025-12-31T13:20:00.000-07:00,PT3H33M,0,757,BOEING 757 PASSENGER,DELTA AIR LINES INC.
1544,2025-12-31,20251231+DL+1544,SCHEDULED,DL,DELTA AIR LINES INC.,ATL->EGE->ATL,ATL,ATL,SCHEDULED,Scheduled,EGE,EAGLE COUNTY REGIONAL AIRPORT,EGE,VAIL/EAGLE,US,UNITED STATES,39.645,-106.9119,2025-12-31T14:20:00.000-07:00,2025-12-31T14:20:00.000-07:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T19:30:00.000-05:00,2025-12-31T19:30:00.000-05:00,2025-12-31T19:30:00.000-05:00,PT3H10M,0,757,BOEING 757 PASSENGER,DELTA AIR LINES INC.
2503,2025-12-31,20251231+DL+2503,SCHEDULED,DL,DELTA AIR LINES INC.,MCO->LGA,MCO,LGA,CANCELLED,Cancelled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T08:15:00.000-05:00,2025-12-31T08:15:00.000-05:00,ILM,WILMINGTON INTERNATIONAL AIRPORT,ILM,WILMINGTON,US,UNITED STATES,34.2669,-77.9039,2025-12-31T09:46:00.000-05:00,2025-12-31T09:46:00.000-05:00,2025-12-31T09:46:00.000-05:00,PT1H31M,0,717,BOEING 717-200,DELTA AIR LINES INC.
2503,2025-12-31,20251231+DL+2503,SCHEDULED,DL,DELTA AIR LINES INC.,MCO->LGA,MCO,LGA,CANCELLED,Cancelled,ILM,WILMINGTON INTERNATIONAL AIRPORT,ILM,WILMINGTON,US,UNITED STATES,34.2669,-77.9039,2025-12-31T10:20:00.000-05:00,2025-12-31T10:20:00.000-05:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T11:54:00.000-05:00,2025-12-31T11:54:00.000-05:00,2025-12-31T11:54:00.000-05:00,PT1H34M,0,717,BOEING 717-200,DELTA AIR LINES INC.
2503,2025-12-31,20251231+DL+2503,SCHEDULED,DL,DELTA AIR LINES INC.,MCO->LGA,MCO,LGA,SCHEDULED,Scheduled,MCO,ORLANDO INTERNATIONAL AIRPORT,ORL,ORLANDO,US,UNITED STATES,28.4319,-81.3247,2025-12-30T19:59:00.000-05:00,2025-12-30T19:59:00.000-05:00,LGA,LA GUARDIA AIRPORT,NYC,NEW YORK,US,UNITED STATES,40.7794,-73.8758,2025-12-30T22:40:00.000-05:00,2025-12-30T22:40:00.000-05:00,2025-12-30T22:40:00.000-05:00,PT2H41M,0,321,AIRBUS A321,DELTA AIR LINES INC.
3001,2025-12-31,20251231+DL+3001,SCHEDULED,DL,DELTA AIR LINES INC.,BNA->ATL,BNA,ATL,CANCELLED,Cancelled,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T18:19:00.000-05:00,2025-12-31T18:19:00.000-05:00,VPS,FT. WALTON BEACH AIRPORT,VPS,DESTIN/FT WALTON BEACH,US,UNITED STATES,30.4894,-86.5272,2025-12-31T18:36:00.000-06:00,2025-12-31T18:36:00.000-06:00,2025-12-31T18:36:00.000-06:00,PT1H17M,0,717,BOEING 717-200,DELTA AIR LINES INC.
3001,2025-12-31,20251231+DL+3001,SCHEDULED,DL,DELTA AIR LINES INC.,BNA->ATL,BNA,ATL,CANCELLED,Cancelled,SAV,HILTON HEAD INTERNATIONAL AIRPORT,SAV,SAVANNAH,US,UNITED STATES,32.1272,-81.1994,2025-12-30T19:59:00.000-05:00,2025-12-30T19:59:00.000-05:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-30T21:12:00.000-05:00,2025-12-30T21:12:00.000-05:00,2025-12-30T21:12:00.000-05:00,PT1H13M,0,757,BOEING 757 PASSENGER,DELTA AIR LINES INC.
3001,2025-12-31,20251231+DL+3001,SCHEDULED,DL,DELTA AIR LINES INC.,BNA->ATL,BNA,ATL,CANCELLED,Cancelled,VPS,FT. WALTON BEACH AIRPORT,VPS,DESTIN/FT WALTON BEACH,US,UNITED STATES,30.4894,-86.5272,2025-12-31T19:31:00.000-06:00,2025-12-31T19:31:00.000-06:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T21:48:00.000-05:00,2025-12-31T21:48:00.000-05:00,2025-12-31T21:48:00.000-05:00,PT1H17M,0,717,BOEING 717-200,DELTA AIR LINES INC.
3001,2025-12-31,20251231+DL+3001,SCHEDULED,DL,DELTA AIR LINES INC.,BNA->ATL,BNA,ATL,SCHEDULED,Scheduled,BNA,NASHVILLE INTERNATIONAL AIRPORT,BNA,NASHVILLE,US,UNITED STATES,36.1267,-86.6819,2025-12-31T07:00:00.000-06:00,2025-12-31T07:00:00.000-06:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-31T09:14:00.000-05:00,2025-12-31T09:14:00.000-05:00,2025-12-31T09:14:00.000-05:00,PT1H14M,0,739,BOEING 737-900 PASSENGER,DELTA AIR LINES INC.
3900,2025-12-31,20251231+DL+3900,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->SBN,DTW,SBN,CANCELLED,Cancelled,SLC,SALT LAKE CITY INTERNATIONAL AIRPORT,SLC,SALT LAKE CITY,US,UNITED STATES,40.7842,-111.9669,2025-12-31T15:40:00.000-07:00,2025-12-31T15:40:00.000-07:00,IDA,IDAHO FALLS REGIONAL AIRPORT,IDA,IDAHO FALLS,US,UNITED STATES,43.5161,-112.0647,2025-12-31T16:46:00.000-07:00,2025-12-31T16:46:00.000-07:00,2025-12-31T16:46:00.000-07:00,PT1H6M,0,E7W,EMBRAER 175 (ENHANCED WINGLETS),SKYWEST AIRLINES
3900,2025-12-31,20251231+DL+3900,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->SBN,DTW,SBN,CANCELLED,Cancelled,IDA,IDAHO FALLS REGIONAL AIRPORT,IDA,IDAHO FALLS,US,UNITED STATES,43.5161,-112.0647,2025-12-31T18:00:00.000-07:00,2025-12-31T18:00:00.000-07:00,SLC,SALT LAKE CITY INTERNATIONAL AIRPORT,SLC,SALT LAKE CITY,US,UNITED STATES,40.7842,-111.9669,2025-12-31T19:16:00.000-07:00,2025-12-31T19:16:00.000-07:00,2025-12-31T19:16:00.000-07:00,PT1H16M,0,E7W,EMBRAER 175 (ENHANCED WINGLETS),SKYWEST AIRLINES
3900,2025-12-31,20251231+DL+3900,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->SBN,DTW,SBN,SCHEDULED,Scheduled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-30T19:59:00.000-05:00,2025-12-30T19:59:00.000-05:00,SBN,SOUTH BEND INTERNATIONAL AIRPORT,SBN,SOUTH BEND,US,UNITED STATES,41.7044,-86.3125,2025-12-30T21:02:00.000-05:00,2025-12-30T21:02:00.000-05:00,2025-12-30T21:02:00.000-05:00,PT1H3M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,SKYWEST AIRLINES
3917,2025-12-31,20251231+DL+3917,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->FWA,DTW,FWA,CANCELLED,Cancelled,CLE,HOPKINS INTERNATIONAL AIRPORT,CLE,CLEVELAND,US,UNITED STATES,41.4119,-81.8481,2025-12-31T17:55:00.000-05:00,2025-12-31T17:55:00.000-05:00,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-31T18:56:00.000-05:00,2025-12-31T18:56:00.000-05:00,2025-12-31T18:56:00.000-05:00,PT1H1M,0,E7W,EMBRAER 175 (ENHANCED WINGLETS),SKYWEST AIRLINES
3917,2025-12-31,20251231+DL+3917,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->FWA,DTW,FWA,CANCELLED,Cancelled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-31T16:15:00.000-05:00,2025-12-31T16:15:00.000-05:00,CLE,HOPKINS INTERNATIONAL AIRPORT,CLE,CLEVELAND,US,UNITED STATES,41.4119,-81.8481,2025-12-31T17:13:00.000-05:00,2025-12-31T17:13:00.000-05:00,2025-12-31T17:13:00.000-05:00,PT58M,0,E7W,EMBRAER 175 (ENHANCED WINGLETS),SKYWEST AIRLINES
3917,2025-12-31,20251231+DL+3917,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->FWA,DTW,FWA,CANCELLED,Cancelled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-30T20:15:00.000-05:00,2025-12-30T20:15:00.000-05:00,MKE,GENERAL MITCHELL INTERNATIONAL AIRPORT,MKE,MILWAUKEE,US,UNITED STATES,42.9503,-87.8972,2025-12-30T20:35:00.000-06:00,2025-12-30T20:35:00.000-06:00,2025-12-30T20:35:00.000-06:00,PT1H20M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,SKYWEST AIRLINES
3917,2025-12-31,20251231+DL+3917,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->FWA,DTW,FWA,SCHEDULED,Scheduled,DTW,METROPOLITAN WAYNE COUNTY AIRPORT,DTT,DETROIT,US,UNITED STATES,42.2186,-83.3486,2025-12-30T19:59:00.000-05:00,2025-12-30T19:59:00.000-05:00,FWA,FORT WAYNE INTERNATIONAL AIRPORT,FWA,FORT WAYNE,US,UNITED STATES,40.9783,-85.1881,2025-12-30T20:59:00.000-05:00,2025-12-30T20:59:00.000-05:00,2025-12-30T20:59:00.000-05:00,PT1H,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,SKYWEST AIRLINES
5021,2025-12-31,20251231+DL+5021,SCHEDULED,DL,DELTA AIR LINES INC.,DTW->HSV->DTW,DTW,DTW,CANCELLED,Cancelled,XNA,NORTHWEST ARKANSAS REGIONAL AIRPORT,FYV,FAYETTEVILLE,US,UNITED STATES,36.2817,-94.3067,2025-12-30T18:59:00.000-06:00,2025-12-30T18:59:00.000-06:00,ATL,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,ATL,ATLANTA,US,UNITED STATES,33.6408,-84.4272,2025-12-30T21:50:00.000-05:00,2025-12-30T21:50:00.000-05:00,2025-12-30T21:50:00.000-05:00,PT1H51M,0,CR9,CANADAIR REGIONAL JET 900 AND CHALLENGER 890,ENDEAVOR AIR
