iata_code,name,standard_name,type,latitude_deg,longitude_deg,elevation_ft,continent_name,iso_country,iso_region,municipality,runway_length_m,runway_width_m,runway_capacity,hub_priority_score,distance_from_ams_km,strategic_distance
GJT,Grand Junction Regional Airport,Grand Junction Regional,medium_airport,39.126663,-108.529387,4858.0,,US,US-CO,Grand Junction,1677.0096,22.86,small,4,7990.229924006443,intercontinental
JXA,Jixi Xingkaihu Airport,Jixi Xingkaihu,medium_airport,45.293,131.193,760.0,Asia,CN,CN-23,Jixi,2300.0208000000002,,medium,4,8008.701853152185,global
MDG,Mudanjiang Hailang International Airport,Mudanjiang Hailang,medium_airport,44.5241012573,129.569000244,883.0,Asia,CN,CN-23,Mudanjiang,2599.944,45.110400000000006,medium,4,8014.747612426606,global
HDG,Handan Airport,Handan,medium_airport,36.525833,114.425556,229.0,Asia,CN,CN-13,Handan,2599.944,45.110400000000006,medium,4,8016.911581356295,global
AOG,Anshan Teng'ao Airport / Anshan Air Base,Anshan Teng'ao / Anshan Air Base,medium_airport,41.105301,122.853996,,Asia,CN,CN-21,Anshan,2599.944,,medium,4,8032.797673507505,global
TNH,Tonghua Sanyuanpu Airport,Tonghua Sanyuanpu,medium_airport,42.2538888889,125.703333333,1200.0,Asia,CN,CN-22,Tonghua,2300.0208000000002,,medium,4,8058.949509394881,global
YKH,Yingkou Lanqi Airport,Yingkou Lanqi,medium_airport,40.542524,122.3586,,Asia,CN,CN-21,"Laobian, Yingkou",2499.9696,,medium,4,8060.687437756429,global
LYA,Luoyang Beijiao Airport,Luoyang Beijiao,medium_airport,34.7411,112.388,840.0,Asia,CN,CN-41,Luoyang (Laocheng),2499.9696,,medium,4,8062.597775254294,global
TUR,Tucuruí Airport,Tucuruí,medium_airport,-3.78601,-49.720299,830.0,South America,BR,BR-PA,Tucuruí,2000.0976,45.110400000000006,medium,4,8063.478856743607,global
TEX,Telluride Regional Airport,Telluride Regional,small_airport,37.9538,-107.907997,9070.0,,US,US-CO,Telluride,2093.976,30.48,medium,4,8063.670905358004,global
CLL,Easterwood Field,Easterwood Field,medium_airport,30.58860016,-96.36380005,320.0,,US,US-TX,College Station,1569.4152000000001,45.72,small,4,8064.399509709377,global
TCZ,Tengchong Tuofeng Airport,Tengchong Tuofeng,medium_airport,24.938056,98.485833,6250.0,Asia,CN,CN-53,Baoshan (Tengchong),2350.0080000000003,,medium,4,8070.851667827251,global
CNY,Canyonlands Regional Airport,Canyonlands Regional,small_airport,38.755001,-109.754997,4557.0,,US,US-UT,Moab,2164.08,22.86,medium,4,8085.782847676543,global
AJU,Aracaju - Santa Maria International Airport,Aracaju - Santa Maria,medium_airport,-10.984,-37.070301,139.0,South America,BR,BR-SE,Aracaju,2200.0464,45.110400000000006,medium,4,8101.495534946625,global
ABI,Abilene Regional Airport,Abilene Regional,medium_airport,32.4113006592,-99.6819000244,1791.0,,US,US-TX,Abilene,1121.0544,30.48,small,4,8101.958716475627,global
BSD,Baoshan Yunrui Airport,Baoshan Yunrui,medium_airport,25.053301,99.168297,5453.0,Asia,CN,CN-53,Baoshan (Longyang),2399.9952000000003,,medium,4,8104.856879159431,global
PNZ,Senador Nilo Coelho Airport,Senador Nilo Coelho,medium_airport,-9.362422,-40.569098,1263.0,South America,BR,BR-PE,Petrolina,2759.964,45.110400000000006,medium,4,8108.7936239734545,global
SLE,Salem Municipal Airport/McNary Field,Salem Municipal/McNary Field,medium_airport,44.9095,-123.002998,214.0,,US,US-OR,Salem,1771.1928,45.72,small,4,8110.2257528958935,global
YBP,Yibin Wuliangye Airport,Yibin Wuliangye,medium_airport,28.858431,104.526157,,Asia,CN,CN-51,Yibin (Cuiping),2599.944,,medium,4,8114.080397568899,global
LUM,Dehong Mangshi Airport,Dehong Mangshi,medium_airport,24.4011,98.5317,2890.0,Asia,CN,CN-53,Dehong (Mangshi),2200.0464,,medium,4,8119.789200199713,global
BVB,Atlas Brasil Cantanhede Airport,Atlas Brasil Cantanhede,medium_airport,2.845855,-60.690944,276.0,South America,BR,BR-RR,Boa Vista,2699.9184,45.110400000000006,medium,4,8124.4014203129655,global
DLU,Dali Fengyi Airport,Dali Fengyi,medium_airport,25.649401,100.319,7050.0,Asia,CN,CN-53,Dali (Xiaguan),2499.9696,44.196000000000005,medium,4,8127.28824972602,global
DRO,Durango La Plata County Airport,Durango La Plata County,small_airport,37.151501,-107.753998,6685.0,,US,US-CO,Durango,2804.4648,45.72,medium,4,8127.73058958513,global
PZI,Panzhihua Bao'anying Airport,Panzhihua Bao'anying,medium_airport,26.54,101.79852,1620.0,Asia,CN,CN-51,Panzhihua (Renhe),2799.8928,,medium,4,8144.427217412859,global
LZO,Luzhou Yunlong Airport,Luzhou Yunlong,medium_airport,29.030357,105.468407,,Asia,CN,CN-51,Luzhou (Yunlong),2699.9184,,medium,4,8156.788246073329,global
NBS,Changbaishan Airport,Changbaishan,medium_airport,42.066944,127.602222,2874.0,Asia,CN,CN-22,Baishan,2599.944,,medium,4,8161.409772662772,global
ATM,Altamira Interstate Airport,Altamira Interstate,medium_airport,-3.253144,-52.253938,368.0,South America,BR,BR-PA,Altamira,2003.1456,38.1,medium,4,8161.86593529453,global
YNJ,Yanji Chaoyangchuan Airport,Yanji Chaoyangchuan,medium_airport,42.8828010559,129.451004028,624.0,Asia,CN,CN-22,Yanji,2599.944,45.110400000000006,medium,4,8164.94623951442,global
WDS,Shiyan Wudangshan Airport,Shiyan Wudangshan,medium_airport,32.592889,110.906296,,Asia,CN,CN-42,Shiyan (Maojian),2599.944,45.110400000000006,medium,4,8167.766307317434,global
DUT,Tom Madsen (Dutch Harbor) Airport,Tom Madsen (Dutch Harbor),medium_airport,53.89881,-166.544996,22.0,,US,US-AK,Unalaska,1188.72,30.48,small,4,8172.243922897831,global
MAB,João Correa da Rocha Airport,João Correa da Rocha,medium_airport,-5.36859,-49.138,357.0,South America,BR,BR-PA,Marabá,2000.0976,45.110400000000006,medium,4,8180.466173357896,global
EUG,Mahlon Sweet Field,Mahlon Sweet Field,medium_airport,44.1245994567871,-123.21199798584,374.0,,US,US-OR,Eugene,1593.4944,45.72,small,4,8194.019304005127,global
DDG,Dandong Langtou Airport,Dandong Langtou,medium_airport,40.0247,124.286003,30.0,Asia,CN,CN-21,"Zhenxing, Dandong",2599.944,,medium,4,8200.092967574952,global
HZA,Heze Mudan Airport,Heze Mudan,medium_airport,35.212972,115.736748,,Asia,CN,CN-37,Heze,2599.944,,medium,4,8204.578380101368,global
HPG,Shennongjia Hongping Airport,Shennongjia Hongping,medium_airport,31.626,110.34,8365.0,Asia,CN,CN-42,Shennongjia (Hongping),2799.8928,,medium,4,8220.09703972693,global
JNG,Jining Qufu Airport,Jining Qufu,medium_airport,35.292778,116.346667,134.0,Asia,CN,CN-37,Jining,2799.8928,,medium,4,8230.259619845614,global
STM,Santarém - Maestro Wilson Fonseca International Airport,Santarém - Maestro Wilson Fonseca,medium_airport,-2.422423,-54.79306,198.0,South America,BR,BR-PA,Santarém,2399.9952000000003,45.110400000000006,medium,4,8237.027774593394,global
SJT,San Angelo Regional Mathis Field,San Angelo Regional Mathis Field,medium_airport,31.3577003479004,-100.496002197266,1919.0,,US,US-TX,San Angelo,1810.2072,45.72,small,4,8241.606611924259,global
VCT,Victoria Regional Airport,Victoria Regional,medium_airport,28.8526000976563,-96.9185028076172,115.0,,US,US-TX,Victoria,1280.16,22.86,small,4,8248.620289653858,global
CQW,Chongqing Xiannüshan Airport,Chongqing Xiannüshan,medium_airport,29.465658,107.693664,1747.0,Asia,CN,CN-50,Wulong,2799.8928,,medium,4,8253.3451863506,global
WEF,Weifang Nanyuan Airport,Weifang Nanyuan,medium_airport,36.646702,119.119003,,Asia,CN,CN-37,Weifang,2599.944,,medium,4,8254.118378444406,global
CWJ,Cangyuan Washan Airport,Cangyuan Washan,medium_airport,23.276331,99.373169,,Asia,CN,CN-53,Lincang (Cangyuan),2599.944,45.110400000000006,medium,4,8270.758095822881,global
LNJ,Lincang Boshang Airport,Lincang Boshang,medium_airport,23.7381,100.025002,6230.0,Asia,CN,CN-53,Lincang,2399.9952000000003,,medium,4,8272.945480371514,global
ENH,Enshi Xujiaping Airport,Enshi Xujiaping,medium_airport,30.320299,109.485001,1605.0,Asia,CN,CN-42,Enshi (Enshi),2100.072,,medium,4,8284.865030705745,global
XFN,Xiangyang Liuji Airport,Xiangyang Liuji,medium_airport,32.152222,112.291666,234.0,Asia,CN,CN-42,Xiangyang (Xiangzhou),2599.944,45.110400000000006,medium,4,8285.815289888722,global
MAF,Midland International Air and Space Port,Midland Air and Space Port,medium_airport,31.942499,-102.202003,2871.0,,US,US-TX,Midland,1403.604,22.86,small,4,8288.331080407172,global
CKS,Carajás Airport,Carajás,medium_airport,-6.117841,-50.003372,2064.0,South America,BR,BR-PA,Parauapebas,2000.0976,45.110400000000006,medium,4,8301.264294975534,global
OTH,Southwest Oregon Regional Airport,Southwest Oregon Regional,medium_airport,43.4170989990234,-124.246002197266,17.0,,US,US-OR,North Bend,1822.7040000000002,45.72,small,4,8303.500107761512,global
BFJ,Bijie Feixiong Airport,Bijie Feixiong,medium_airport,27.267066,105.472097,4751.0,Asia,CN,CN-52,Bijie,2599.944,45.110400000000006,medium,4,8310.178903818007,global
WMT,Zunyi Maotai Airport,Zunyi Maotai,medium_airport,27.81638,106.33268,4068.0,Asia,CN,CN-52,Zunyi,2599.944,45.110400000000006,medium,4,8315.023748186177,global
JIQ,Qianjiang Wulingshan Airport,Qianjiang Wulingshan,medium_airport,29.5133333333,108.831111111,2075.0,Asia,CN,CN-50,Qianjiang,2399.9952000000003,,medium,4,8317.038241228689,global
LMT,Crater Lake-Klamath Regional Airport,Crater Lake-Klamath Regional,medium_airport,42.156101,-121.733002,4095.0,,US,US-OR,Klamath Falls,1573.3776,30.48,small,4,8322.572107034139,global
LPF,Liupanshui Yuezhao Airport,Liupanshui Yuezhao,medium_airport,26.609417,104.979,,Asia,CN,CN-52,Liupanshui (Zhongshan),2499.9696,,medium,4,8337.00067085976,global
MFR,Rogue Valley International Medford Airport,Rogue Valley Medford,medium_airport,42.3741989135742,-122.873001098633,1335.0,,US,US-OR,Medford,955.8528,30.48,small,4,8348.856386480194,global
XAI,Xinyang Minggang Airport,Xinyang Minggang,medium_airport,32.540819,114.079141,312.0,Asia,CN,CN-41,Xinyang,2699.9184,49.9872,medium,4,8352.143468526721,global
WEH,Weihai Dashuibo Airport,Weihai Dashuibo,medium_airport,37.187099,122.228996,145.0,Asia,CN,CN-37,Weihai,2599.944,45.110400000000006,medium,4,8362.330303060511,global
JMJ,Lancang Jingmai Airport,Lancang Jingmai,medium_airport,22.417733,99.784012,,Asia,CN,CN-53,Pu'er (Lancang),2599.944,45.110400000000006,medium,4,8371.404493768006,global
ZYI,Zunyi Xinzhou Airport,Zunyi Xinzhou,medium_airport,27.5895,107.0007,2920.0,Asia,CN,CN-52,Zunyi,2799.8928,,medium,4,8375.53308798433,global
RIZ,Rizhao Shanzihe Airport,Rizhao Shanzihe,medium_airport,35.405033,119.324403,121.0,Asia,CN,CN-37,Rizhao,2599.944,,medium,4,8377.570046291667,global
YIH,Yichang Sanxia Airport,Yichang Sanxia,medium_airport,30.554132,111.482563,673.0,Asia,CN,CN-42,Yichang (Xiaoting),2599.944,,medium,4,8380.881417876475,global
FUG,Fuyang Xiguan Airport,Fuyang Xiguan,medium_airport,32.882157,115.734364,104.0,Asia,CN,CN-34,"Yingzhou, Fuyang",2399.9952000000003,,medium,4,8413.400545741304,global
AVA,Anshun Huangguoshu Airport,Anshun Huangguoshu,medium_airport,26.260556,105.873333,4812.0,Asia,CN,CN-52,Anshun (Xixiu),2799.8928,,medium,4,8422.672867324,global
SHS,Jingzhou Shashi Airport,Jingzhou Shashi,medium_airport,30.29281,112.44854,95.0,Asia,CN,CN-42,Jingzhou (Shashi),2599.944,,medium,4,8459.86412934078,global
LYG,Lianyungang Huaguoshan International Airport,Lianyungang Huaguoshan,medium_airport,34.41406,119.17899,,Asia,CN,CN-32,Lianyungang,2799.8928,,medium,4,8460.185519830418,global
CEC,Jack Mc Namara Field Airport,Jack Mc Namara Field,medium_airport,41.78020096,-124.2369995,61.0,,US,US-CA,Crescent City,1524.6096,45.72,small,4,8461.868472261593,global
ACX,Xingyi Wanfenglin Airport,Xingyi Wanfenglin,medium_airport,25.083423,104.960804,4150.0,Asia,CN,CN-52,Xingyi,2300.0208000000002,,medium,4,8468.897107610319,global
JHG,Xishuangbanna Gasa International Airport,Xishuangbanna Gasa,medium_airport,21.974648,100.762224,1815.0,Asia,CN,CN-53,Jinghong (Gasa),2200.0464,45.110400000000006,medium,4,8472.946083413193,global
PDS,Piedras Negras International Airport,Piedras Negras,medium_airport,28.627873,-100.53524,901.0,,MX,MX-COA,Piedras Negras,2028.4440000000002,29.8704,medium,4,8484.707968360166,global
TEN,Tongren Fenghuang Airport,Tongren Fenghuang,medium_airport,27.883333,109.308889,,Asia,CN,CN-52,Tongren (Daxing),2749.9056,,medium,4,8488.959550753269,global
KJH,Kaili Huangping Airport,Kaili Huangping,medium_airport,26.972,107.988,3115.0,Asia,CN,CN-52,Kaili  (Huangping),2599.944,,medium,4,8489.663826144895,global
RDD,Redding Municipal Airport,Redding Municipal,medium_airport,40.50899887,-122.2929993,505.0,,US,US-CA,Redding,1544.4216000000001,45.72,small,4,8504.329236373042,global
HIA,Huai'an Lianshui International Airport,Huai'an Lianshui,medium_airport,33.790833,119.125,28.0,Asia,CN,CN-32,Huai'an,2799.8928,,medium,4,8514.133946930895,global
LRD,Laredo International Airport,Laredo,medium_airport,27.5438003540039,-99.4616012573242,508.0,,US,US-TX,Laredo,1806.8544000000002,45.72,small,4,8516.583532125724,global
NLD,Quetzalcóatl International Airport,Quetzalcóatl,medium_airport,27.443899,-99.570503,484.0,,MX,MX-TAM,Nuevo Laredo,2000.0976,45.110400000000006,medium,4,8531.933401480004,global
ACV,California Redwood Coast-Humboldt County Airport,California Redwood Coast-Humboldt County,medium_airport,40.978101,-124.109,221.0,,US,US-CA,Arcata/Eureka,1371.2952,45.72,small,4,8534.527956327167,global
CGD,Changde Taohuayuan Airport,Changde Taohuayuan,medium_airport,28.9189,111.639999,128.0,Asia,CN,CN-43,Changde (Dingcheng),2549.9568,,medium,4,8535.13304241713,global
HJJ,Huaihua Zhijiang Airport,Huaihua Zhijiang,medium_airport,27.443087,109.704666,882.0,Asia,CN,CN-43,Huaihua,2200.0464,,medium,4,8551.522685295422,global
CJS,Abraham González International Airport,Abraham González,medium_airport,31.636100769043,-106.429000854492,3904.0,,MX,MX-CHH,Ciudad Juárez,2699.9184,45.110400000000006,medium,4,8553.356318827256,global
MAM,General Servando Canales International Airport,General Servando Canales,medium_airport,25.7698993683,-97.5252990723,25.0,,MX,MX-TAM,Matamoros,2300.0208000000002,46.0248,medium,4,8555.459750006996,global
MBE,Monbetsu Airport,Monbetsu,medium_airport,44.3039016724,143.404006958,80.0,Asia,JP,JP-01,Monbetsu,2000.0976,45.110400000000006,medium,4,8555.96401294054,global
YNY,Yangyang International Airport,Yangyang,medium_airport,38.061298,128.669006,241.0,Asia,KR,KR-42,Gonghang-ro,2499.9696,45.110400000000006,medium,4,8587.557970643287,global
AKJ,Asahikawa Airport,Asahikawa,medium_airport,43.670799,142.447006,721.0,Asia,JP,JP-01,Higashikagura,2499.36,60.96,medium,4,8587.805237720479,global
YYA,Yueyang Sanhe Airport,Yueyang Sanhe,medium_airport,29.311699,113.281574,230.0,Asia,CN,CN-43,Yueyang (Yueyanglou),2599.944,,medium,4,8595.369125384486,global
PRC,Prescott International Airport - Ernest A. Love Field,Prescott - Ernest A. Love Field,medium_airport,34.654499,-112.419998,5045.0,,US,US-AZ,Prescott,1477.0608,18.288,small,4,8595.889379494207,global
CTM,Aeropuerto Internacional de Chetumal,Aeropuerto Internacional de Chetumal,medium_airport,18.5047,-88.326797,39.0,,MX,MX-ROO,Chetumal,2207.9712,46.0248,medium,4,8602.750988745724,global
YNZ,Yancheng Nanyang International Airport,Yancheng Nanyang,medium_airport,33.425833,120.203056,,Asia,CN,CN-32,Yancheng,2799.8928,,medium,4,8604.323088749468,global
WJU,Wonju Airport / Hoengseong Air Base (K-38/K-46),Wonju / Hoengseong Air Base (K-38/K-46),medium_airport,37.437113,127.960051,329.0,Asia,KR,KR-42,Wonju,2743.2000000000003,45.72,medium,4,8614.18148737832,global
HZH,Liping Airport,Liping,medium_airport,26.32217,109.1499,1620.0,Asia,CN,CN-52,Liping,2200.0464,,medium,4,8617.306241295613,global
MMB,Memanbetsu Airport,Memanbetsu,medium_airport,43.8805999756,144.164001465,135.0,Asia,JP,JP-01,Ōzora,2499.9696,45.72,medium,4,8623.846622276025,global
CPE,Ingeniero Alberto Acuña Ongay International Airport,Ingeniero Alberto Acuña Ongay,medium_airport,19.8167991638,-90.5002975464,34.0,,MX,MX-CAM,Campeche,2499.9696,45.110400000000006,medium,4,8631.062853358995,global
MHR,Sacramento Mather Airport,Sacramento Mather,medium_airport,38.553902,-121.297997,98.0,,US,US-CA,Sacramento,1840.9920000000002,45.72,small,4,8649.476788294634,global
CJJ,Cheongju International Airport/Cheongju Air Base (K-59/G-513),Cheongju/Cheongju Air Base (K-59/G-513),medium_airport,36.717008,127.498741,191.0,Asia,KR,KR-43,Cheongju,2743.2000000000003,60.96,medium,4,8660.828050655371,global
HCJ,Hechi Jinchengjiang Airport,Hechi Jinchengjiang,medium_airport,24.804344,107.710819,2221.0,Asia,CN,CN-45,Hechi (Jinchengjiang),2200.0464,45.110400000000006,medium,4,8663.654153954547,global
WGN,Shaoyang Wugang Airport,Shaoyang Wugang,medium_airport,26.806123,110.641042,1444.0,Asia,CN,CN-43,Shaoyang (Wugang),2599.944,45.110400000000006,medium,4,8663.924674014514,global
VDC,Glauber de Andrade Rocha Airport,Glauber de Andrade Rocha,medium_airport,-14.907885,-40.914804,2940.0,South America,BR,BR-BA,Vitória da Conquista,2100.072,45.110400000000006,medium,4,8676.040947539954,global
AQG,Anqing Tianzhushan Airport / Anqing North Air Base,Anqing Tianzhushan / Anqing North Air Base,medium_airport,30.582199,117.050003,,Asia,CN,CN-34,Anqing,2799.8928,,medium,4,8693.694809069711,global
KUV,Gunsan Airport / Kunsan Air Base,Gunsan / Kunsan Air Base,medium_airport,35.903801,126.615997,29.0,Asia,KR,KR-45,Kunsan,2743.2000000000003,45.72,medium,4,8695.803644600144,global
OBO,Tokachi-Obihiro Airport,Tokachi-Obihiro,medium_airport,42.7332992554,143.216995239,505.0,Asia,JP,JP-01,Obihiro,2499.9696,45.72,medium,4,8708.602323779283,global
KUH,Kushiro Airport,Kushiro,medium_airport,43.0410003662,144.192993164,327.0,Asia,JP,JP-01,Kushiro,2499.9696,45.72,medium,4,8710.06166222367,global
AEB,Baise Youjiang Airport,Baise Youjiang,medium_airport,23.7206,106.959999,490.0,Asia,CN,CN-45,Baise (Tianyang),2499.9696,44.196000000000005,medium,4,8712.835246446844,global
STS,Charles M. Schulz Sonoma County Airport,Charles M. Schulz Sonoma County,medium_airport,38.50899887,-122.8130035,128.0,,US,US-CA,Santa Rosa,1585.5696,30.48,small,4,8719.511160919892,global
HKD,Hakodate Airport,Hakodate,medium_airport,41.77,140.822006,151.0,Asia,JP,JP-01,Hakodate,2999.8416,45.72,medium,4,8721.980533516524,global
WHA,Wuhu Xuanzhou Airport,Wuhu Xuanzhou,medium_airport,31.1045,118.66687,80.0,Asia,CN,CN-34,Wuhu,2799.8928,,medium,4,8734.743488968905,global
LLF,Yongzhou Lingling Airport,Yongzhou Lingling,medium_airport,26.338661,111.610043,340.0,Asia,CN,CN-43,Yongzhou,2599.944,47.8536,medium,4,8763.246623920477,global
FHU,Sierra Vista Municipal Airport / Libby Army Air Field,Sierra Vista Municipal / Libby Army Air Field,medium_airport,31.587383,-110.348225,4719.0,,US,US-AZ,Fort Huachuca / Sierra Vista,1306.068,22.86,small,4,8770.634802102306,global
KWJ,Gwangju Airport,Gwangju,medium_airport,35.123173,126.805444,39.0,Asia,KR,KR-29,Gwangju,2834.6400000000003,45.72,medium,4,8778.521558703023,global
YIC,Yichun Mingyueshan Airport,Yichun Mingyueshan,medium_airport,27.8025,114.3062,430.0,Asia,CN,CN-36,Yichun,2399.9952000000003,,medium,4,8789.897244901196,global
TAE,Daegu Airport,Daegu,medium_airport,35.896872,128.65531,116.0,Asia,KR,KR-27,Daegu,2743.2000000000003,45.72,medium,4,8792.689347558955,global
PTG,Polokwane International Airport,Polokwane,medium_airport,-23.845269,29.458615,4076.0,Africa,ZA,ZA-NP,Polokwane,2560.32,45.110400000000006,medium,4,8803.854256493674,global
SJL,São Gabriel da Cachoeira Airport,São Gabriel da Cachoeira,medium_airport,-0.14835,-66.9855,249.0,South America,BR,BR-AM,São Gabriel da Cachoeira,2599.944,45.110400000000006,medium,4,8804.239762537618,global
JDZ,Jingdezhen Luojia Airport,Jingdezhen Luojia,medium_airport,29.3386,117.176003,112.0,Asia,CN,CN-36,Jingdezhen,2399.9952000000003,,medium,4,8813.68793455266,global
CME,Ciudad del Carmen International Airport,Ciudad del Carmen,medium_airport,18.6536998748779,-91.7990036010742,10.0,,MX,MX-CAM,Ciudad del Carmen,2200.0464,45.110400000000006,medium,4,8817.06027299192,global
LZH,Liuzhou Bailian Airport / Bailian Air Base,Liuzhou Bailian / Bailian Air Base,medium_airport,24.2075,109.390999,295.0,Asia,CN,CN-45,Liuzhou (Liujiang),2499.9696,,medium,4,8819.375230077634,global
KPO,Pohang Airport (G-815/K-3),Pohang (G-815/K-3),medium_airport,35.987955,129.420383,70.0,Asia,KR,KR-47,Pohang,2133.6,45.72,medium,4,8819.442872250109,global
CVM,General Pedro Jose Mendez International Airport,General Pedro Jose Mendez,medium_airport,23.7033004761,-98.9564971924,761.0,,MX,MX-TAM,Ciudad Victoria,2200.0464,45.110400000000006,medium,4,8825.788144321921,global
TXN,Tunxi International Airport,Tunxi,medium_airport,29.7332992553711,118.255996704102,,Asia,CN,CN-34,Huangshan,2599.944,,medium,4,8837.541012421383,global
