iata_code,month,monthly_flights
AT_LOWW_QA_OTHH,2024-03,1507575253041362411680253041362411680293121466514647
AT_LOWW_RO_LRIA,2024-01,321616308417771307308417771307390219521950
AT_LOWW_RO_LRIA,2024-02,321616314616051541314616051541377218821890
AT_LOWW_RO_LRIA,2024-03,331617308915471542308915471542375018101940
AT_LOWW_RO_LROP,2024-01,231115116332891763915650332891763915650411292040920720
AT_LOWW_RO_LROP,2024-02,206103103321141639615718321141639615718363721813218240
AT_LOWW_RO_LROP,2024-03,240120120374931830819185374931830819185423692116621203
AT_LOWW_RS_LYBE,2024-01,3001491511903811044799419038110447994292561460614650
AT_LOWW_RS_LYBE,2024-02,25612812816498851279861649885127986258541296912885
AT_LOWW_RS_LYBE,2024-03,24112112017936873092061793687309206250321258212450
AT_LOWW_SE_ESSA,2024-01,1778889234231099212431234231099212431306331522315410
AT_LOWW_SE_ESSA,2024-02,1467373220851158910496220851158910496257861286312923
AT_LOWW_SE_ESSA,2024-03,1738687251081276812340252711293112340306751524815427
AT_LOWW_SK_LZKZ,2024-01,9145467588417734117588417734111034551105235
AT_LOWW_SK_LZKZ,2024-02,9246468074409639788074409639781050651865320
AT_LOWW_SK_LZKZ,2024-03,864343814339234220814339234220983349314902
AT_LOWW_TH_VTBS,2024-01,97484931651154141623725477963915838325361607416462
AT_LOWW_TH_VTBS,2024-02,91464530042151991484323919986614053305121543415078
AT_LOWW_TH_VTBS,2024-03,94464829932150491488323042902414018315571546516092
AT_LOWW_TR_LTAC,2024-01,5427278869465842118869465842111011250565056
AT_LOWW_TR_LTAC,2024-02,502525834540514294834540514294939746954702
AT_LOWW_TR_LTAC,2024-03,5427278354399543598354399543591011550555060
AT_LOWW_TR_LTAI,2024-01,5629278649479038598649479038591053654485088
AT_LOWW_TR_LTAI,2024-02,703436114265550587611426555058761315563966759
AT_LOWW_TR_LTAI,2024-03,874344133876214717313387621471731634580828263
AT_LOWW_TR_LTBJ,2024-01,221111294316651278294316651278415820792079
AT_LOWW_TR_LTBJ,2024-02,241212342217581664342217581664453622682268
AT_LOWW_TR_LTBJ,2024-03,261313347117081763347117081763491424572457
AT_LOWW_TR_LTFJ,2024-01,221111110383552024218113383552024218113447702247822292
AT_LOWW_TR_LTFJ,2024-02,210105105387501897219778387501897219778435412176921772
AT_LOWW_TR_LTFJ,2024-03,230115115424232080221621424232080221621485192425624263
AT_LOWW_TR_LTFM,2024-01,248124124366031913517468366031913517468512582563325625
AT_LOWW_TR_LTFM,2024-02,232116116392512013519116392512013519116477202387023850
AT_LOWW_TR_LTFM,2024-03,249124125403862170418682403862170418682519072588626021
AT_LOWW_TW_RCTP,2024-01,5427271332968356494195031261068931656082808280
AT_LOWW_TW_RCTP,2024-02,6030301490973597550210321269283401839691989198
AT_LOWW_TW_RCTP,2024-03,6030301614983857764230391441086291839691989198
AT_LOWW_UK_EGCC,2024-01,7839399899474151589899474151581300264906512
AT_LOWW_UK_EGCC,2024-02,723636102875263502410287526350241274863726376
AT_LOWW_UK_EGCC,2024-03,824141116716166550511671616655051424371347109
AT_LOWW_UK_EGKK,2024-01,122616118395855098451839585509845290231451614507
AT_LOWW_UK_EGKK,2024-02,1145757222411115211089222411115211089271861362113565
AT_LOWW_UK_EGKK,2024-03,1266363258661322212644258661322212644300211502015001
AT_LOWW_UK_EGLL,2024-01,478238240457462115824588457462115824588732593647236787
AT_LOWW_UK_EGLL,2024-02,490245245507102526725443507102526725443776733890938764
AT_LOWW_UK_EGLL,2024-03,554277277631093271830391631093271830391889454464644299
AT_LOWW_UK_EGPH,2024-01,241212402119222099402119222099442722132214
AT_LOWW_UK_EGPH,2024-02,1688277614121364277614121364295214761476
AT_LOWW_UK_EGPH,2024-03,261313452322662257452322662257491824592459
AT_LOWW_UK_EGSS,2024-01,1567878237161130112415237161130112415285561427314283
AT_LOWW_UK_EGSS,2024-02,1407070218761114310733218761114310733257121285612856
AT_LOWW_UK_EGSS,2024-03,1567878251991276912430251991276912430286141429614318
AT_LOWW_US_KEWR,2024-01,542727125635918664512563591866451580078427958
AT_LOWW_US_KEWR,2024-02,492524113285726560211328572656021355569426613
AT_LOWW_US_KEWR,2024-03,532627127705991677912770599167791476872767492
AT_LOWW_US_KIAD,2024-01,442222683431763658683431763658928446424642
AT_LOWW_US_KIAD,2024-02,422121623434582776623434582776886244314431
AT_LOWW_US_KIAD,2024-03,402020718035663614718035663614844042204220
AT_LOWW_US_KJFK,2024-01,261313419519912204419519912204548627432743
AT_LOWW_US_KJFK,2024-02,19910337015731797337015731797400918992110
AT_LOWW_US_KJFK,2024-03,241212440920332376440920332376542326532770
AT_LOWW_US_KORD,2024-01,3920198761375450078761375450071287366006273
AT_LOWW_US_KORD,2024-02,271314476925082261476925082261891042904620
AT_LOWW_US_KORD,2024-03,432122101204926519410120492651941419869337265
AT_LOWW_XK_BKPR,2024-01,113565717039982972101703998297210210021042310579
AT_LOWW_XK_BKPR,2024-02,109555417505891685891750589168589203431022710116
AT_LOWW_XK_BKPR,2024-03,114575716623788487391662378848739201891003010159
AT_LOWW_XK_LYPR,2024-01,113565717039982972101703998297210210021042310579
AT_LOWW_XK_LYPR,2024-02,109555417505891685891750589168589203431022710116
BE_EBAW_ES_GCTS,2024-01,18992107115395421071153954244812241224
BE_EBAW_ES_GCTS,2024-02,16881942106887419421068874217610881088
BE_EBAW_ES_GCTS,2024-03,18992166119197521661191975244812241224
BE_EBAW_ES_LEAL,2024-01,281414367318631810367318631810380819041904
BE_EBAW_ES_LEAL,2024-02,251213333115881743333115881743340016321768
BE_EBAW_ES_LEAL,2024-03,301416389618732023389618732023395319042049
BE_EBAW_ES_LEMG,2024-01,261610253213311201253213311201277814181360
BE_EBAW_ES_LEMG,2024-02,21813213492912052134929120522279611266
BE_EBAW_ES_LEMG,2024-03,251213253810841454253810841454288913771512
BE_EBBR_AE_OMAA,2024-01,623131156978007769015697800776901798089908990
BE_EBBR_AE_OMAA,2024-02,582929148327378745414832737874541715885618597
BE_EBBR_AE_OMAA,2024-03,623131164978902759516497890275951849292469246
BE_EBBR_AE_OMDB,2024-01,1256362311791619614983311791619614983438542193421920
BE_EBBR_AE_OMDB,2024-02,1145757360711697319098360711697319098404122020620206
BE_EBBR_AE_OMDB,2024-03,1226161337321744816284337321744816284432482162421624
BE_EBBR_AT_LOWW,2024-01,297149148305451635714188305451635714188516812584225839
BE_EBBR_AT_LOWW,2024-02,333166167355751731118264355751731118264576022879728805
BE_EBBR_AT_LOWW,2024-03,357180177420092113320876420092113320876624263121731209
BE_EBBR_CA_CYUL,2024-01,623131158507522832815850752283281838491929192
BE_EBBR_CA_CYUL,2024-02,582929149707121784914970712178491722686138613
BE_EBBR_CA_CYUL,2024-03,623131170238272875117023827287511840492029202
BE_EBBR_CH_LSGG,2024-01,378186192403911977020621403911977020621556322780827824
BE_EBBR_CH_LSGG,2024-02,412204208457622251523247457622251523247626513131731334
BE_EBBR_CH_LSGG,2024-03,427213214490922555623536490922555623536657693288932880
BE_EBBR_CH_LSZH,2024-01,272137135228991092511974228991092511974392561964419612
BE_EBBR_CH_LSZH,2024-02,257130127246351135813277246351135813277397641993719827
BE_EBBR_CH_LSZH,2024-03,268133135266221301013612266221301013612394581972719731
BE_EBBR_CM_FKKD,2024-01,2828606760676067606782628262
BE_EBBR_CM_FKKD,2024-02,2727706070607060706079717971
BE_EBBR_CM_FKKD,2024-03,3030680768076807680788628862
BE_EBBR_CM_FKYS,2024-01,2828811581158115811582628262
BE_EBBR_CM_FKYS,2024-02,2727759575957595759579717971
BE_EBBR_CM_FKYS,2024-03,3030814081408140814088628862
BE_EBBR_CN_ZBAA,2024-01,6030309963535146129963535146121734486728672
BE_EBBR_CN_ZBAA,2024-02,5025259957476351949957476351941307665386538
BE_EBBR_CN_ZBAA,2024-03,603030130006532646813000653264681551277567756
BE_EBBR_CZ_LKPR,2024-01,1055253111875869531811187586953181689783588539
BE_EBBR_CZ_LKPR,2024-02,150767417192829988931719282998893229021145311449
BE_EBBR_CZ_LKPR,2024-03,16182792058497331085120584973310851261031305513048
BE_EBBR_DE_EDDB,2024-01,223110113280361403414002280361403414002385011915919342
BE_EBBR_DE_EDDB,2024-02,222111111291561425214904291561425214904388971943719460
BE_EBBR_DE_EDDB,2024-03,254124130360191755218467360191755218467440192149922520
BE_EBBR_DE_EDDF,2024-01,391196195341411721416927341411721416927579542897828976
BE_EBBR_DE_EDDF,2024-02,363181182341791580618373341791580618373555242775527769
BE_EBBR_DE_EDDF,2024-03,380190190387651933519430387651933519430591202960429516
BE_EBBR_DE_EDDH,2024-01,10552538691409945928691409945921626179898272
BE_EBBR_DE_EDDH,2024-02,10754539579467449059579467449051685684118445
BE_EBBR_DE_EDDH,2024-03,12861671450572757230145057275723020820994810872
BE_EBBR_DE_EDDM,2024-01,388194194301891549914690301891549914690535142675726757
BE_EBBR_DE_EDDM,2024-02,369185184324081552316885324081552316885516232581225811
BE_EBBR_DE_EDDM,2024-03,407203204385801933819242385801933819242586222930829314
BE_EBBR_DK_EKCH,2024-01,250123127252031225412949252031225412949350421718217860
BE_EBBR_DK_EKCH,2024-02,289145144290381420314835290381420314835429842149321491
BE_EBBR_DK_EKCH,2024-03,301150151346191769716922346191769716922476812386023821
BE_EBBR_DZ_DAAG,2024-01,462323578931662623578931662623732036603660
BE_EBBR_DZ_DAAG,2024-02,412120513823972741513823972741638831943194
BE_EBBR_DZ_DAAG,2024-03,442222489224002492489224002492649632473249
BE_EBBR_EG_HEGN,2024-01,452718738848272561738848272561816049353225
BE_EBBR_EG_HEGN,2024-02,623923103966319407710396631940771131371644149
BE_EBBR_EG_HEGN,2024-03,744430129307626530412930762653041358181145467
BE_EBBR_EL_LGAV,2024-01,16482822156812375919321568123759193296021480114801
BE_EBBR_EL_LGAV,2024-02,1688484245721249512077245721249512077308011538115420
BE_EBBR_EL_LGAV,2024-03,1899495282451337814867282451337814867342171717917038
BE_EBBR_EL_LGIR,2024-01,11222222
BE_EBBR_EL_LGIR,2024-02,11111111
BE_EBBR_EL_LGIR,2024-03,3124114037141140371551180371
BE_EBBR_EL_LGRP,2024-02,312499168331499168331516172344
BE_EBBR_EL_LGRP,2024-03,422655322333655322333682341341
BE_EBBR_ES_GCLP,2024-01,6833359603491346909603491346901179557466049
BE_EBBR_ES_GCLP,2024-02,693534108685445542310868544554231177259735799
BE_EBBR_ES_GCLP,2024-03,703337109675048591910967504859191240258236579
BE_EBBR_ES_GCTS,2024-01,1778790282541448113773282541448113773325711590416667
BE_EBBR_ES_GCTS,2024-02,1798891310171513715880310171513715880328341604016794
BE_EBBR_ES_GCTS,2024-03,1929597328431654516298328431654516298358251753418291
BE_EBBR_ES_LEAL,2024-01,224112112348521836316489348521836316489390421942419618
BE_EBBR_ES_LEAL,2024-02,216110106356761762618050356761762618050373471874318604
BE_EBBR_ES_LEAL,2024-03,244123121405131995620557405131995620557428452149821347
BE_EBBR_ES_LEBB,2024-01,582929630233962906630233962906890444524452
BE_EBBR_ES_LEBB,2024-02,623032791237214191791237214191987047945076
BE_EBBR_ES_LEBB,2024-03,6934359361475546069361475546061090853645544
BE_EBBR_ES_LEBL,2024-01,351176175573302968027650573302968027650675773388333694
BE_EBBR_ES_LEBL,2024-02,411206205711593496436195711593496436195791473966939478
BE_EBBR_ES_LEBL,2024-03,443221222765203776338757765203776338757860264291943107
BE_EBBR_ES_LEIB,2024-01,321752752752
BE_EBBR_ES_LEIB,2024-02,312413413413
BE_EBBR_ES_LEIB,2024-03,1126262626180180
BE_EBBR_ES_LEMD,2024-01,492246246729503907133879729503907133879893334456344770
BE_EBBR_ES_LEMD,2024-02,508254254814674000741460814674000741460919234605045873
BE_EBBR_ES_LEMD,2024-03,5502752758950344397451068950344397451061000675003150036
BE_EBBR_ES_LEMG,2024-01,234118116333411773515606333411773515606399211995719964
BE_EBBR_ES_LEMG,2024-02,236119117384501868419766384501868419766413612073220629
BE_EBBR_ES_LEMG,2024-03,277139138440212129822723440212129822723480912419823893
BE_EBBR_ES_LEPA,2024-03,8269401767649401767641149377772
BE_EBBR_ES_LEVC,2024-01,874443134557075638013455707563801557977957784
BE_EBBR_ES_LEVC,2024-02,783939129406219672112940621967211403470177017
BE_EBBR_ES_LEVC,2024-03,1045252174398603883617439860388361878693939393
BE_EBBR_ES_LEZL,2024-01,271314305017501300305017501300443622162220
BE_EBBR_ES_LEZL,2024-02,261313436921482221436921482221482424122412
BE_EBBR_ES_LEZL,2024-03,331716533426282706533426282706598029892991
BE_EBBR_ET_HAAB,2024-01,3618189749493448159749493448151211460576057
BE_EBBR_ET_HAAB,2024-02,3216169024442146039024442146031095354735480
BE_EBBR_ET_HAAB,2024-03,3618188401450738948401450738941114655735573
BE_EBBR_FI_EFHK,2024-01,1628181118246235558911824623555891785089258925
BE_EBBR_FI_EFHK,2024-02,1497574144027173722914402717372291986099809880
BE_EBBR_FI_EFHK,2024-03,172868616467828381841646782838184214881074410744
BE_EBBR_FR_LFBO,2024-01,1075354114215540588111421554058811492673917535
BE_EBBR_FR_LFBO,2024-02,1236261144177138727914417713872791759388008793
BE_EBBR_FR_LFBO,2024-03,1407070160747452862216074745286221954897749774
BE_EBBR_FR_LFLL,2024-01,1095455104415132530910441513253091698984248565
BE_EBBR_FR_LFLL,2024-02,1125656128916661623012891666162301760787848823
BE_EBBR_FR_LFLL,2024-03,12763641403961927847140396192784720067996310104
BE_EBBR_FR_LFML,2024-01,9045458916429046268916429046261270762846423
BE_EBBR_FR_LFML,2024-02,954748105035227527610503522752761316265806582
BE_EBBR_FR_LFML,2024-03,1005050111094842626711109484262671387069356935
BE_EBBR_FR_LFMN,2024-01,1155857135237154636913523715463691634581738172
BE_EBBR_FR_LFMN,2024-02,163838018491924492471849192449247251281257112557
BE_EBBR_FR_LFMN,2024-03,220111109255041216813336255041216813336334901682016670
BE_EBBR_FR_LFPG,2024-01,121586313859744364161357973036276232051097812227
BE_EBBR_FR_LFPG,2024-02,127646315407814672611540781467261250071259112416
BE_EBBR_FR_LFPG,2024-03,152757716106742886781610674288678295771470114876
BE_EBBR_GH_DGAA,2024-01,4020209800550043009800550043001166858405828
BE_EBBR_GH_DGAA,2024-02,3518178914484540698914484540691028952865003
BE_EBBR_GH_DGAA,2024-03,3716219347442449239347442449231086746966171
BE_EBBR_HU_LHBP,2024-01,592930692242112711692242112711987249354937
BE_EBBR_HU_LHBP,2024-02,763838101545130502410154513050241299364776516
BE_EBBR_HU_LHBP,2024-03,954847129556573638212955657363821586480227842
BE_EBBR_IE_EIDW,2024-01,254127127344241707317351344241707317351459402297022970
BE_EBBR_IE_EIDW,2024-02,245122123375391838619153375391838619153443172215822159
BE_EBBR_IE_EIDW,2024-03,269134135419512089021061419512089021061485242417224352
BE_EBBR_IT_LIMC,2024-01,8141406884393129536884393129531149458395655
BE_EBBR_IT_LIMC,2024-02,984949100364964507210036496450721484874227426
BE_EBBR_IT_LIMC,2024-03,11255579802470350999802470350991565778277830
BE_EBBR_IT_LIML,2024-01,290145145255801309312487255801309312487444142220722207
BE_EBBR_IT_LIML,2024-02,311156155294991394515554294991394515554448652243322432
BE_EBBR_IT_LIML,2024-03,323159164327541511817636327541511817636475362376323773
BE_EBBR_IT_LIPZ,2024-01,7537387706379439127706379439121108854545634
BE_EBBR_IT_LIPZ,2024-02,8140419989461753729989461753721236961146255
BE_EBBR_IT_LIPZ,2024-03,924745110665155591111066515559111320165836618
BE_EBBR_IT_LIRF,2024-01,320160160411762241718759411762241718759567722838628386
BE_EBBR_IT_LIRF,2024-02,331165166488242404624778488242404624778589642947829486
BE_EBBR_IT_LIRF,2024-03,371186185550522647828574550522647828574650613262532436
BE_EBBR_LV_EVRA,2024-01,6834345815331724985815331724981001450075007
BE_EBBR_LV_EVRA,2024-02,582929549127472744549127472744851442574257
BE_EBBR_LV_EVRA,2024-03,8241418697414545528697414545521204660236023
BE_EBBR_MA_GMFO,2024-01,402020637633563020637633563020707235363536
BE_EBBR_MA_GMFO,2024-02,392019623230263206623230263206653632723264
BE_EBBR_MA_GMFO,2024-03,351718539025502840539025502840627830493229
BE_EBBR_MA_GMMN,2024-01,131666515811898068311581189806831219521106510887
BE_EBBR_MA_GMMN,2024-02,1065254153856953843215385695384321804588409205
BE_EBBR_MA_GMMN,2024-03,1065353135686941662713474689465801807290049068
BE_EBBR_MA_GMMW,2024-01,6332319505496145449505496145441062053095311
BE_EBBR_MA_GMMW,2024-02,673334110775303577411077530357741199259156077
BE_EBBR_MA_GMMW,2024-03,6432328877441844598877441844591092254615461
BE_EBBR_MA_GMMX,2024-01,563422784950642785784950642785895454283526
BE_EBBR_MA_GMMX,2024-02,533221801148643147801148643147838651383248
BE_EBBR_MA_GMMX,2024-03,704030106506320433010650632043301157568594716
BE_EBBR_MA_GMTT,2024-01,121616016796943473621679694347362207811038710394
BE_EBBR_MA_GMTT,2024-02,984949156437453819015643745381901691084588452
BE_EBBR_MA_GMTT,2024-03,1045252134066751665513406675166551801389329081
BE_EBBR_MT_LMML,2024-01,6231317012388731257012388731251116055805580
BE_EBBR_MT_LMML,2024-02,562828851542254290851542254290972248614861
BE_EBBR_MT_LMML,2024-03,623131102015136506510201513650651116055805580
BE_EBBR_NL_EHAM,2024-01,21810811014741656681751450764498058213991056610833
BE_EBBR_NL_EHAM,2024-02,21911010915004646585391500464658539218991092810971
BE_EBBR_NL_EHAM,2024-03,24912512417743817395701774381739570270791366313416
BE_EBBR_NO_ENGM,2024-01,134666814087735867291408773586729207751022710548
BE_EBBR_NO_ENGM,2024-02,1758887203951026910126203951026910126273351373813597
BE_EBBR_NO_ENGM,2024-03,1979899237861239911387237861239911387315881570415884
BE_EBBR_PL_EPWA,2024-01,2291161131791110157775417911101577754285401440514135
BE_EBBR_PL_EPWA,2024-02,244121123221091063011479221091063011479317211578315938
BE_EBBR_PL_EPWA,2024-03,265133132247251167413051247251167413051350111755817453
BE_EBBR_PT_LPFR,2024-01,16882156127188521561271885292214611461
BE_EBBR_PT_LPFR,2024-02,341717528823312957528823312957628231413141
BE_EBBR_PT_LPFR,2024-03,532627852340524471852340524471947647354741
BE_EBBR_PT_LPPR,2024-01,783939117366328540811736632854081419670987098
BE_EBBR_PT_LPPR,2024-02,743737123785970640812378597064081334466726672
BE_EBBR_PT_LPPR,2024-03,884444145096943756614509694375661594079707970
BE_EBBR_PT_LPPT,2024-01,242121121278371534612491278371534612491382501912519125
BE_EBBR_PT_LPPT,2024-02,225113112306241505015574306241505015574355701789317677
BE_EBBR_PT_LPPT,2024-03,254127127346851695217733346851695217733410862054320543
BE_EBBR_QA_OTHH,2024-01,984949208221013610686208221013610686262441312213122
BE_EBBR_QA_OTHH,2024-02,844242219611081811143219611081811143239601198011980
BE_EBBR_QA_OTHH,2024-03,8844442073910990974920739109909749254141270712707
BE_EBBR_RO_LROP,2024-01,6935345925385720685925385720681019251865006
BE_EBBR_RO_LROP,2024-02,582929602631402886602631402886853242884244
BE_EBBR_RO_LROP,2024-03,643232716135553606716135553606976547984967
BE_EBBR_RW_HRYR,2024-01,254215860762509858607625098730311086195
BE_EBBR_RW_HRYR,2024-02,2121552155215521552161996199
BE_EBBR_RW_HRYR,2024-03,2222481248124812481264986498
BE_EBBR_SE_ESGG,2024-01,10552539089444546449089444546441488373717512
BE_EBBR_SE_ESGG,2024-02,9749488537446340748537446340741386569356930
BE_EBBR_SE_ESGG,2024-03,1145757115206027549311520602754931615880798079
BE_EBBR_SE_ESSA,2024-01,158797917247859686511724785968651246721234912323
BE_EBBR_SE_ESSA,2024-02,1939697226041143011174226041143011174300631496115102
BE_EBBR_SE_ESSA,2024-03,221111110249391296211977249391296211977336921684716845
BE_EBBR_SN_GOBD,2024-01,6830381798785729415179878572941518962877810184
BE_EBBR_SN_GOBD,2024-02,663036169698582838716969858283871840087929608
